time
0.000
0.789
0.998
1.881
1.997
2.276
2.647
2.902
2.995
3.251
3.994
4.017
4.992
5.898
5.991
6.293
6.641
6.896
6.989
7.268
7.755
8.011
8.243
8.754
8.986
9.009
9.242
9.752
10.008
10.263
10.635
10.751
11.006
11.262
11.749
12.005
12.237
12.260
12.748
13.003
13.259
13.746
13.909
14.002
14.257
14.629
14.745
15.000
15.256
15.511
15.766
16.022
16.254
16.509
16.765
16.997
17.020
17.252
17.508
17.763
18.019
18.274
18.506
18.646
18.762
19.017
19.273
19.505
19.760
20.016
20.248
20.271
20.503
20.759
21.014
21.269
21.502
21.757
21.896
22.013
22.268
22.500
22.639
22.756
23.011
23.266
23.499
23.522
23.754
24.009
24.265
24.520
24.752
25.008
25.031
25.263
25.519
25.751
26.006
26.262
26.517
26.564
26.773
27.005
27.260
27.516
27.771
28.003
28.259
28.282
28.514
28.770
29.002
29.257
29.513
29.768
30.000
30.023
30.256
30.511
30.766
31.022
31.254
31.509
31.579
31.765
32.020
32.160
32.253
32.508
32.763
33.019
33.251
33.274
33.576
33.762
34.017
34.273
34.505
34.760
34.783
35.016
35.271
35.527
35.759
36.014
36.270
36.502
36.525
36.757
37.013
37.268
37.500
37.570
37.756
38.011
38.034
38.266
38.499
38.754
39.010
39.265
39.520
39.753
39.776
40.008
40.263
40.519
40.751
41.006
41.262
41.517
41.773
42.005
42.260
42.516
42.771
43.003
43.027
43.259
43.514
43.770
44.002
44.257
44.513
44.559
44.768
45.000
45.256
45.511
45.767
46.022
46.254
46.277
46.510
46.765
47.020
47.253
47.531
47.763
48.019
48.251
48.506
48.762
49.017
49.250
49.505
49.528
49.760
50.016
50.271
50.503
50.759
51.014
51.246
51.270
51.525
51.757
52.013
52.268
52.524
52.756
52.779
53.011
53.267
53.499
53.754
54.010
54.265
54.497
54.567
54.753
54.892
55.008
55.263
55.519
55.751
56.007
56.030
56.262
56.517
56.773
57.005
57.260
57.516
57.748
57.771
58.003
58.259
58.514
58.770
59.002
59.257
59.281
59.513
59.768
60.000
60.256
60.511
60.767
60.999
61.022
61.254
61.510
61.765
62.020
62.253
62.508
62.647
62.764
63.019
63.274
63.507
63.762
64.017
64.250
64.273
64.505
64.760
65.016
65.271
65.527
65.759
65.898
66.014
66.270
66.525
66.757
67.013
67.268
67.315
67.524
67.756
68.011
68.267
68.499
68.754
69.010
69.033
69.265
69.521
69.753
70.008
70.264
70.519
70.751
70.891
71.007
71.262
71.517
71.750
72.005
72.260
72.284
72.516
72.771
73.004
73.259
73.514
73.770
74.002
74.025
74.257
74.513
74.768
75.000
75.256
75.511
75.535
75.767
76.022
76.254
76.510
76.765
77.021
77.253
77.276
77.578
77.764
78.019
78.274
78.507
78.762
78.878
79.018
79.273
79.528
79.761
80.016
80.271
80.504
80.573
80.759
81.014
81.270
81.525
81.757
82.013
82.059
82.268
82.500
82.756
83.011
83.267
83.522
83.754
83.778
84.010
84.265
84.521
84.753
85.008
85.264
85.403
85.519
85.751
86.007
86.262
86.518
86.564
86.889
87.005
87.028
87.261
87.539
87.771
88.004
88.259
88.514
88.747
88.770
89.002
89.258
89.513
89.768
90.001
90.256
90.279
90.511
90.767
91.022
91.254
91.510
91.765
91.997
92.021
92.253
92.508
92.764
93.019
93.251
93.507
93.576
93.762
94.018
94.273
94.505
94.761
95.016
95.132
95.271
95.527
95.759
96.015
96.270
96.525
96.758
96.781
97.013
97.268
97.524
97.756
97.895
98.011
98.267
98.499
98.638
98.754
99.010
99.265
99.521
99.753
100.008
100.032
100.264
100.519
100.751
101.007
101.262
101.518
101.750
101.773
102.005
102.261
102.377
102.516
102.609
102.772
103.004
103.259
103.282
103.515
103.770
104.002
104.258
104.513
104.768
105.001
105.024
105.256
105.535
105.767
105.999
106.255
106.510
106.649
106.765
107.021
107.276
107.532
107.764
108.019
108.251
108.275
108.507
108.762
109.018
109.273
109.505
109.761
109.900
110.016
110.272
110.504
110.759
111.015
111.270
111.502
111.525
111.758
112.013
112.268
112.501
112.756
113.012
113.058
113.267
113.522
113.755
114.010
114.265
114.521
114.567
114.753
114.776
115.008
115.264
115.519
115.751
116.007
116.262
116.402
116.518
116.750
117.005
117.261
117.516
117.772
118.004
118.027
118.259
118.515
118.770
119.002
119.258
119.513
119.583
119.769
120.001
120.256
120.512
120.767
120.999
121.255
121.278
121.580
121.765
122.021
122.276
122.508
122.764
122.903
123.019
123.275
123.530
123.762
124.018
124.250
124.505
124.529
124.761
125.016
125.272
125.550
125.759
126.015
126.061
126.270
126.502
126.758
127.013
127.269
127.524
127.756
127.988
128.012
128.267
128.499
128.755
129.010
129.265
129.498
129.521
129.753
129.892
130.009
130.264
130.519
130.752
131.007
131.030
131.262
131.518
131.750
132.005
132.261
132.516
132.748
132.772
133.004
133.259
133.515
133.584
133.770
134.002
134.258
134.374
134.513
134.769
135.001
135.256
135.512
135.767
135.999
136.022
136.231
136.255
136.510
136.766
137.021
137.253
137.509
137.532
137.764
138.019
138.275
138.507
138.762
139.018
139.250
139.273
139.529
139.761
140.016
140.249
140.504
140.759
140.899
141.015
141.270
141.526
141.758
142.013
142.269
142.292
142.524
142.756
143.012
143.267
143.523
143.569
143.755
144.010
144.033
144.266
144.567
144.753
145.009
145.264
145.519
145.752
145.891
146.007
146.262
146.518
146.750
147.006
147.261
147.284
147.516
147.772
148.004
148.259
148.515
148.770
149.002
149.026
149.258
149.513
149.769
150.001
150.256
150.512
150.558
150.767
150.999
151.255
151.510
151.766
152.021
152.160
152.276
152.509
152.764
153.020
153.252
153.530
153.646
153.763
153.879
154.018
154.273
154.506
154.668
154.761
155.016
155.272
155.318
155.527
155.759
156.015
156.270
156.526
156.758
157.013
157.060
157.269
157.571
157.756
158.012
158.267
158.499
158.755
158.894
159.010
159.266
159.521
159.753
160.009
160.264
160.496
160.520
160.775
161.007
161.263
161.518
161.773
161.890
162.006
162.029
162.261
162.516
162.772
163.004
163.260
163.352
163.538
163.747
163.770
164.003
164.258
164.513
164.769
165.001
165.256
165.280
165.512
165.767
165.999
166.278
166.510
166.766
166.998
167.021
167.277
167.532
167.764
168.020
168.252
168.507
168.530
168.763
169.018
169.250
169.529
169.761
170.017
170.063
170.272
170.574
170.760
171.015
171.270
171.526
171.572
171.758
171.781
172.013
172.269
172.524
172.756
173.012
173.267
173.500
173.569
173.755
174.010
174.266
174.521
174.568
174.753
175.009
175.032
175.264
175.520
175.752
176.007
176.263
176.518
176.750
176.774
177.006
177.261
177.517
177.772
177.888
178.004
178.260
178.283
178.515
178.770
179.003
179.258
179.513
179.769
180.001
180.024
180.257
180.512
180.767
181.000
181.255
181.510
181.534
181.766
182.021
182.253
182.509
182.764
