time
0.000
0.720
1.300
1.370
1.974
2.717
2.740
3.204
3.506
3.994
4.063
4.249
4.737
4.992
5.480
5.759
5.968
6.130
6.293
6.502
6.571
7.012
7.245
7.268
7.384
7.616
7.732
7.988
8.382
8.754
8.847
9.033
9.218
9.265
9.497
9.613
9.985
10.263
10.286
10.728
10.797
11.006
11.749
11.958
12.028
12.283
12.423
12.492
12.608
12.725
13.050
13.282
13.375
13.514
13.978
14.002
14.768
14.814
15.209
15.488
15.511
15.650
16.068
16.254
16.324
16.463
16.742
16.997
17.020
17.763
17.856
18.112
18.251
18.506
18.553
18.971
19.064
19.296
19.365
19.458
19.621
19.760
19.969
20.712
20.735
20.991
21.153
21.269
21.502
21.548
21.711
21.896
22.082
22.268
22.361
22.639
22.779
22.895
22.988
23.243
23.406
23.731
23.754
24.242
24.497
24.636
24.706
24.985
25.240
25.287
25.472
25.612
25.728
25.983
26.749
26.842
26.912
27.051
27.492
27.609
27.701
27.980
28.259
28.421
28.630
28.793
29.002
29.118
29.234
29.513
29.768
29.861
29.907
30.209
30.256
30.488
30.604
30.975
31.254
31.300
31.486
31.974
31.997
32.485
32.740
32.833
32.949
33.205
33.483
33.506
33.785
33.878
33.994
34.249
34.528
34.737
34.992
35.016
35.759
35.898
36.061
36.246
36.386
36.502
36.525
36.897
37.059
37.105
37.314
37.454
37.709
37.895
37.988
38.034
38.545
38.708
38.754
38.870
38.986
39.219
39.335
39.497
39.544
39.706
39.985
40.263
40.449
40.681
40.844
41.006
41.053
41.773
42.423
42.493
42.609
43.003
43.027
43.305
43.398
43.491
43.700
43.979
44.327
44.722
44.768
44.907
45.186
45.232
45.488
45.581
45.697
45.906
46.092
46.254
46.440
46.533
46.672
46.881
46.997
47.090
47.322
47.763
47.949
48.158
48.251
48.506
48.785
48.901
48.994
49.250
49.319
49.551
49.714
49.969
49.993
50.411
50.480
50.759
50.852
51.200
51.479
51.502
51.618
51.757
52.013
52.268
52.361
52.454
52.733
52.988
53.011
53.452
53.754
53.894
53.963
54.242
54.288
54.497
54.520
54.962
54.985
55.263
55.356
55.635
55.705
56.007
56.169
56.308
56.517
56.773
56.959
57.214
57.516
57.655
57.980
58.143
58.259
58.445
58.491
58.700
59.002
59.072
59.768
59.861
60.233
60.418
60.488
60.604
60.720
60.976
61.231
61.254
61.394
61.510
61.858
61.997
62.485
62.740
62.764
62.973
63.089
63.181
63.390
63.507
63.576
63.855
63.925
64.250
64.482
64.644
64.760
65.016
65.109
65.225
65.759
65.782
65.945
66.247
66.502
66.897
67.013
67.245
67.361
67.617
67.709
67.965
67.988
68.290
68.429
68.545
68.731
68.824
68.940
69.335
69.497
69.613
70.055
70.078
70.264
70.356
70.449
70.728
70.983
71.007
71.750
71.866
71.959
72.237
72.493
72.609
72.655
72.980
73.120
73.259
73.375
73.538
73.723
74.002
74.025
74.141
74.304
74.675
74.768
75.000
75.209
75.488
75.535
75.813
75.952
76.069
76.254
76.394
76.533
76.719
76.997
77.717
77.764
77.926
77.996
78.228
78.507
78.623
78.785
79.064
79.226
79.250
79.505
79.807
79.900
79.993
80.550
80.736
80.759
80.898
81.014
81.223
81.502
81.618
81.990
82.245
82.268
82.454
82.547
82.756
82.988
83.244
83.383
83.754
83.778
83.894
84.126
84.242
84.497
84.683
85.008
85.264
85.380
85.403
85.519
85.821
86.007
86.216
86.541
86.750
86.866
86.982
87.237
87.353
87.493
87.609
87.980
88.213
88.514
88.747
88.956
89.002
89.118
89.420
89.559
89.768
89.815
89.954
90.210
90.488
90.511
90.813
90.999
91.185
91.254
91.324
91.580
91.719
91.974
92.230
92.415
92.508
92.717
92.880
93.391
93.507
93.553
94.203
94.250
94.366
94.505
94.668
94.993
95.689
95.736
95.922
96.131
96.409
96.525
96.549
97.292
99.498
100.241
100.264
100.426
100.751
101.007
101.262
101.471
101.750
101.773
101.936
102.214
102.284
102.493
102.609
103.004
103.259
103.282
103.468
103.654
103.770
104.002
104.583
104.768
104.861
104.931
105.233
105.419
105.511
105.604
105.883
106.046
106.255
106.510
106.742
106.905
106.998
107.183
107.416
107.508
107.764
107.810
107.950
108.228
108.484
108.507
108.994
109.250
109.505
109.621
109.738
109.993
110.016
110.481
110.759
110.829
111.247
111.502
111.525
111.665
111.967
111.990
112.292
112.338
112.617
112.733
112.988
113.035
113.453
113.546
113.755
113.847
114.219
114.498
114.544
114.660
114.985
115.217
115.310
115.426
115.496
115.728
115.960
116.262
116.448
116.587
116.750
116.912
117.238
117.493
117.563
117.981
118.236
118.259
118.399
118.608
118.747
119.002
119.095
119.443
119.583
119.722
119.885
120.210
120.279
120.488
120.604
120.721
121.022
121.255
121.278
121.417
121.719
121.765
121.951
121.998
122.091
122.508
122.741
122.810
122.926
123.135
123.252
123.507
123.600
123.902
124.250
124.296
124.598
124.738
124.970
124.993
125.504
125.759
125.806
125.968
126.224
126.479
126.502
126.618
126.781
126.967
127.245
127.338
127.478
127.756
127.803
127.988
128.012
128.522
128.755
128.894
128.964
129.242
129.498
129.521
129.753
129.962
129.985
130.264
130.450
130.775
131.007
131.123
131.379
131.518
131.750
131.843
132.005
132.214
132.493
132.656
132.981
133.259
133.538
133.724
134.002
134.049
134.490
134.513
134.745
134.885
135.187
135.233
135.488
135.558
135.721
135.976
136.092
136.255
136.510
136.766
136.858
136.998
137.114
137.462
137.741
137.764
137.927
138.205
138.228
138.507
138.971
139.250
139.320
139.413
139.714
139.761
139.970
140.109
140.458
140.597
140.759
140.783
140.945
141.038
141.247
141.502
141.735
141.944
142.269
142.338
142.478
142.547
142.756
142.965
142.988
143.290
143.406
143.592
143.732
143.871
143.987
144.219
144.475
144.498
144.753
144.893
145.009
145.241
145.310
145.543
145.682
145.961
146.007
146.750
146.820
147.029
147.238
147.493
147.725
147.841
147.888
148.050
148.259
148.376
148.515
149.002
149.467
149.769
149.862
150.210
150.489
150.558
150.860
150.976
151.092
151.255
151.371
151.603
151.719
151.998
152.764
152.857
153.066
153.275
153.368
153.507
153.577
153.902
154.018
154.227
154.250
154.436
154.668
154.715
154.993
155.597
155.736
155.759
155.899
156.201
156.224
156.502
156.642
156.874
156.920
157.246
157.269
157.594
157.733
157.989
158.499
158.755
158.778
158.894
159.219
159.242
159.498
159.730
160.032
160.264
160.311
160.589
160.705
160.821
161.007
161.286
161.472
161.727
161.820
161.959
162.191
162.447
162.493
162.633
162.842
163.120
163.260
163.399
163.561
163.724
163.886
164.003
164.235
164.513
164.746
164.955
165.233
165.373
165.489
165.535
165.651
165.767
166.046
166.185
166.255
166.417
166.534
166.696
166.859
166.998
167.021
167.160
167.764
167.903
168.205
168.507
168.716
168.763
168.995
169.250
169.366
169.738
169.993
170.713
170.736
170.969
171.085
171.247
171.503
171.619
171.874
171.967
172.060
172.292
172.524
172.594
172.919
172.989
173.244
173.476
173.732
173.755
173.964
174.196
174.219
174.498
174.986
175.241
175.264
175.404
175.729
176.007
176.147
176.356
176.495
176.565
176.750
176.774
176.890
177.191
177.308
177.493
177.702
177.958
178.260
178.306
178.492
178.608
179.003
179.467
179.769
179.792
180.001
180.210
180.326
180.489
180.605
180.860
181.000
181.255
181.487
181.603
181.766
181.998
182.346
182.509
182.764
182.927
183.089
183.252
183.484
183.507
183.972
184.250
184.320
184.506
184.761
184.970
185.017
185.272
185.481
185.760
185.899
186.085
186.224
186.503
186.526
186.967
186.990
187.246
187.408
187.733
187.989
188.035
188.360
188.523
188.639
188.755
188.848
189.103
189.336
189.498
189.591
189.823
190.032
190.195
190.264
190.450
190.682
190.798
191.007
191.054
191.240
191.727
191.750
192.493
192.981
193.236
193.260
193.562
193.701
193.887
193.980
194.142
194.514
194.537
194.723
194.769
195.048
195.233
195.512
195.651
195.767
195.976
196.139
196.255
196.278
196.418
196.534
196.719
196.882
196.998
197.207
197.393
197.462
197.764
197.973
198.089
198.252
198.507
198.949
199.250
199.297
199.715
199.970
199.993
200.760
200.829
201.085
201.317
201.480
201.503
201.689
201.990
202.176
202.246
202.408
202.455
202.733
202.989
203.012
203.198
203.430
203.662
203.755
203.964
204.498
204.545
204.707
204.916
204.986
205.264
205.473
205.729
205.845
206.007
206.031
206.147
206.472
206.518
206.750
206.936
207.238
207.494
207.633
207.981
208.051
208.260
208.376
208.492
208.771
209.003
209.049
209.723
209.769
210.210
210.512
